city,temperature,humidity,pressure,wind,precipitation,date
Tunis,17.99,72,1010,4.12,0,2025-03-09 09:11:54
Ariana,18.0,72,1010,4.12,0,2025-03-09 09:11:54
Ben Arous,17.6,62,1010,5.95,0,2025-03-09 09:11:54
Manouba,19.02,61,1010,5.65,0,2025-03-09 09:11:54
Nabeul,16.65,79,1012,6.84,0,2025-03-09 09:11:54
Zaghouan,16.57,65,1011,5.61,0,2025-03-09 09:11:54
Bizerte,16.95,72,1009,8.6,0,2025-03-09 09:11:54
Beja,17.74,59,1009,2.8,0,2025-03-09 09:11:54
Jendouba,17.13,55,1009,2.87,0,2025-03-09 09:11:54
Kef,18.15,44,1009,8.93,0,2025-03-09 09:11:54
Siliana,16.1,48,1010,7.3,0,2025-03-09 09:11:55
Kasserine,16.11,46,1011,4.9,0,2025-03-09 09:11:55
Sidi Bouzid,17.56,55,1011,3.57,0,2025-03-09 09:11:55
Kairouan,15.01,88,1011,1.03,0,2025-03-09 09:11:55
Kébili,21.98,32,1010,8.58,0,2025-03-09 09:11:55
Tozeur,21.66,34,1010,6.13,0,2025-03-09 09:11:55
Gabès,21.29,39,1011,4.1,0,2025-03-09 09:11:55
Medenine,22.59,29,1013,5.14,0,2025-03-09 09:11:55
Tataouine,22.31,29,1012,7.74,0,2025-03-09 09:11:55
Mahdia,18.98,65,1012,8.02,0,2025-03-09 09:11:55
Monastir,17.91,82,1012,4.63,0,2025-03-09 09:11:55
Sousse,17.97,82,1011,4.63,0,2025-03-09 09:11:56
Sfax,18.25,73,1012,6.47,0,2025-03-09 09:11:56
Gafsa,18.64,37,1011,4.62,0,2025-03-09 09:11:56
