city,temperature,humidity,pressure,wind,precipitation,date
Tunis,27.99,47,1018,4.63,0,2025-09-03 10:15:55
Ariana,28.0,47,1018,4.63,0,2025-09-03 10:15:55
Ben Arous,27.6,34,1018,4.56,0,2025-09-03 10:15:55
Manouba,28.83,30,1018,3.75,0,2025-09-03 10:15:55
Nabeul,27.81,44,1018,5.97,0,2025-09-03 10:15:55
Zaghouan,26.97,30,1018,4.51,0,2025-09-03 10:15:55
Bizerte,25.08,53,1018,4.62,0,2025-09-03 10:15:55
Beja,27.4,34,1018,1.88,0,2025-09-03 10:15:55
Jendouba,28.44,33,1018,0.66,0,2025-09-03 10:15:55
Kef,24.97,41,1019,1.54,0,2025-09-03 10:15:55
Siliana,23.9,38,1019,1.95,0,2025-09-03 10:15:55
Kasserine,25.77,55,1019,2.13,0,2025-09-03 10:15:55
Sidi Bouzid,27.8,39,1018,4.29,0,2025-09-03 10:15:55
Kairouan,29.46,32,1018,4.3,0,2025-09-03 10:15:55
Kébili,32.41,42,1016,7.98,0,2025-09-03 10:15:55
Tozeur,31.03,36,1016,8.24,0,2025-09-03 10:15:55
Gabès,28.01,57,1017,7.04,0,2025-09-03 10:15:56
Medenine,30.73,50,1016,6.88,0,2025-09-03 10:15:56
Tataouine,33.5,33,1014,7.63,0,2025-09-03 10:15:56
Mahdia,27.7,47,1018,7.24,0,2025-09-03 10:15:56
Monastir,26.91,57,1018,5.66,0,2025-09-03 10:15:56
Sousse,26.97,57,1018,5.66,0,2025-09-03 10:15:56
Sfax,29.11,43,1018,5.58,0,2025-09-03 10:15:56
Gafsa,28.49,34,1018,4.97,0,2025-09-03 10:15:56
