city,temperature,humidity,pressure,wind,precipitation,date
Tunis,16.99,77,1013,2.06,0,2025-04-05 22:13:58
Ariana,17.0,77,1013,2.06,0,2025-04-05 22:13:58
Ben Arous,16.6,90,1013,1.78,0,2025-04-05 22:13:58
Manouba,12.0,92,1013,1.87,0,2025-04-05 22:13:58
Nabeul,14.3,90,1013,2.91,0,2025-04-05 22:13:58
Zaghouan,11.64,90,1013,1.29,0,2025-04-05 22:13:58
Bizerte,15.0,94,1013,0.0,0,2025-04-05 22:13:58
Beja,10.88,91,1014,1.64,0,2025-04-05 22:13:58
Jendouba,10.59,98,1014,1.05,0,2025-04-05 22:13:59
Kef,10.15,81,1014,0.45,0,2025-04-05 22:13:59
Siliana,10.42,83,1014,1.06,0,2025-04-05 22:13:59
Kasserine,14.08,82,1013,2.58,0,2025-04-05 22:13:59
Sidi Bouzid,16.56,73,1013,1.83,0,2025-04-05 22:13:59
Kairouan,17.78,69,1013,1.94,0,2025-04-05 22:13:59
Kébili,19.67,56,1011,8.68,0,2025-04-05 22:13:59
Tozeur,20.28,57,1011,9.52,0,2025-04-05 22:13:59
Gabès,17.35,78,1012,5.06,0,2025-04-05 22:13:59
Medenine,16.97,79,1012,4.11,0,2025-04-05 22:13:59
Tataouine,21.0,48,1009,7.9,0,2025-04-05 22:13:59
Mahdia,16.44,79,1012,3.94,0,2025-04-05 22:13:59
Monastir,16.91,77,1013,2.06,0,2025-04-05 22:13:59
Sousse,16.97,77,1013,2.06,0,2025-04-05 22:13:59
Sfax,17.93,72,1013,2.28,0,2025-04-05 22:13:59
Gafsa,16.39,70,1012,5.55,0,2025-04-05 22:13:59
