city,temperature,humidity,pressure,wind,precipitation,date
Tunis,14.99,77,1022,3.6,0,2025-03-06 08:19:40
Ariana,15.0,77,1022,3.6,0,2025-03-06 08:19:41
Ben Arous,14.6,80,1021,7.54,0,2025-03-06 08:19:41
Manouba,12.61,84,1021,6.03,0,2025-03-06 08:19:41
Nabeul,14.72,83,1022,10.44,0,2025-03-06 08:19:41
Zaghouan,11.25,92,1021,8.27,0,2025-03-06 08:19:41
Bizerte,14.99,82,1022,7.72,0,2025-03-06 08:19:41
Beja,11.72,91,1021,6.92,0,2025-03-06 08:19:41
Jendouba,12.13,86,1020,5.42,0,2025-03-06 08:19:41
Kef,9.71,90,1019,5.33,0,2025-03-06 08:19:41
Siliana,8.56,95,1020,7.11,0,2025-03-06 08:19:41
Kasserine,9.49,96,1019,8.01,0,2025-03-06 08:19:41
Sidi Bouzid,12.18,91,1019,8.63,0,2025-03-06 08:19:41
Kairouan,15.01,82,1021,3.09,0,2025-03-06 08:19:41
Kébili,17.17,53,1014,9.04,0,2025-03-06 08:19:42
Tozeur,16.25,67,1014,12.86,0,2025-03-06 08:19:42
Gabès,13.99,94,1017,7.2,0,2025-03-06 08:19:42
Medenine,16.49,58,1018,9.59,0,2025-03-06 08:19:42
Tataouine,17.38,47,1015,10.13,0,2025-03-06 08:19:42
Mahdia,15.37,80,1021,8.2,0,2025-03-06 08:19:42
Monastir,15.91,82,1021,9.77,0,2025-03-06 08:19:42
Sousse,15.97,82,1021,9.77,0,2025-03-06 08:19:42
Sfax,16.08,82,1020,6.69,0,2025-03-06 08:19:42
Gafsa,14.13,88,1017,8.75,0,2025-03-06 08:19:42
