city,temperature,humidity,pressure,wind,precipitation,date
Tunis,16.99,59,1018,7.2,0.0,2025-12-06 15:15:48
Ariana,17.0,59,1018,7.2,0.0,2025-12-06 15:15:48
Ben Arous,16.6,54,1018,6.81,0.0,2025-12-06 15:15:48
Manouba,15.61,65,1018,7.01,0.0,2025-12-06 15:15:48
Nabeul,16.72,54,1017,10.16,0.0,2025-12-06 15:15:48
Zaghouan,13.87,57,1018,8.63,0.0,2025-12-06 15:15:48
Bizerte,16.99,63,1018,6.69,0.0,2025-12-06 15:15:48
Beja,14.7,78,1019,7.31,0.0,2025-12-06 15:15:48
Jendouba,16.13,86,1019,6.52,0.15,2025-12-06 15:15:48
Kef,12.8,66,1019,6.29,0.0,2025-12-06 15:15:48
Siliana,10.93,68,1019,8.36,0.0,2025-12-06 15:15:48
Kasserine,12.81,55,1019,7.92,0.0,2025-12-06 15:15:48
Sidi Bouzid,16.87,32,1019,5.24,0.0,2025-12-06 15:15:48
Kairouan,17.89,39,1018,7.83,0.0,2025-12-06 15:15:49
Kébili,17.34,37,1021,5.23,0.0,2025-12-06 15:15:49
Tozeur,19.25,34,1020,5.66,0.0,2025-12-06 15:15:49
Gabès,17.99,39,1020,4.12,0.0,2025-12-06 15:15:49
Medenine,16.82,43,1020,7.13,0.0,2025-12-06 15:15:49
Tataouine,14.79,37,1021,4.79,0.0,2025-12-06 15:15:49
Mahdia,17.83,44,1018,9.49,0.0,2025-12-06 15:15:49
Monastir,17.91,48,1018,9.26,0.0,2025-12-06 15:15:49
Sousse,17.97,48,1018,9.26,0.0,2025-12-06 15:15:49
Sfax,19.08,37,1018,6.17,0.0,2025-12-06 15:15:49
Gafsa,16.41,29,1020,2.01,0.0,2025-12-06 15:15:49
