city,temperature,humidity,pressure,wind,precipitation,date
Tunis,21.99,53,1015,4.12,0,2025-03-17 15:16:42
Ariana,22.0,53,1016,4.12,0,2025-03-17 15:16:42
Ben Arous,21.6,39,1015,3.85,0,2025-03-17 15:16:42
Manouba,21.78,43,1015,2.95,0,2025-03-17 15:16:42
Nabeul,18.65,67,1016,4.05,0,2025-03-17 15:16:42
Zaghouan,21.79,32,1015,4.03,0,2025-03-17 15:16:42
Bizerte,15.75,70,1016,4.02,0,2025-03-17 15:16:42
Beja,21.46,43,1015,2.9,0,2025-03-17 15:16:42
Jendouba,19.75,48,1015,3.69,0,2025-03-17 15:16:42
Kef,21.18,30,1014,4.04,0,2025-03-17 15:16:42
Siliana,20.36,26,1014,5.83,0,2025-03-17 15:16:42
Kasserine,20.47,24,1016,7.93,0,2025-03-17 15:16:43
Sidi Bouzid,23.41,21,1016,7.26,0,2025-03-17 15:16:43
Kairouan,26.56,19,1014,6.3,0,2025-03-17 15:16:43
Kébili,25.43,17,1016,1.5,0,2025-03-17 15:16:43
Tozeur,25.68,15,1016,3.41,0,2025-03-17 15:16:43
Gabès,24.34,28,1016,2.45,0,2025-03-17 15:16:43
Medenine,25.39,16,1016,2.13,0,2025-03-17 15:16:43
Tataouine,25.6,14,1015,0.71,0,2025-03-17 15:16:43
Mahdia,24.12,32,1015,5.36,0,2025-03-17 15:16:43
Monastir,22.91,49,1014,5.66,0,2025-03-17 15:16:43
Sousse,22.97,49,1014,5.66,0,2025-03-17 15:16:43
Sfax,21.34,40,1017,4.48,0,2025-03-17 15:16:43
Gafsa,22.4,20,1016,6.1,0,2025-03-17 15:16:43
