city,temperature,humidity,pressure,wind,precipitation,date
Tunis,20.99,68,1008,4.12,0,2025-04-14 09:18:16
Ariana,21.0,68,1007,4.12,0,2025-04-14 09:18:16
Ben Arous,20.6,58,1008,3.24,0,2025-04-14 09:18:16
Manouba,22.85,55,1008,2.73,0,2025-04-14 09:18:16
Nabeul,19.8,73,1009,5.29,0,2025-04-14 09:18:16
Zaghouan,22.38,51,1008,2.27,0,2025-04-14 09:18:16
Bizerte,22.99,73,1009,2.57,0,2025-04-14 09:18:16
Beja,22.53,53,1008,4.07,0,2025-04-14 09:18:16
Jendouba,20.13,77,1008,1.72,0,2025-04-14 09:18:16
Kef,20.67,50,1008,2.75,0,2025-04-14 09:18:16
Siliana,20.15,47,1009,3.22,0,2025-04-14 09:18:16
Kasserine,21.59,45,1010,9.62,0,2025-04-14 09:18:16
Sidi Bouzid,24.92,39,1009,3.46,0,2025-04-14 09:18:16
Kairouan,23.52,50,1008,1.94,0,2025-04-14 09:18:16
Kébili,26.34,35,1008,3.62,0,2025-04-14 09:18:16
Tozeur,20.25,77,1009,1.54,0,2025-04-14 09:18:16
Gabès,28.99,28,1007,8.75,0,2025-04-14 09:18:16
Medenine,31.6,18,1010,8.99,0,2025-04-14 09:18:16
Tataouine,30.03,16,1010,10.54,0,2025-04-14 09:18:16
Mahdia,23.12,53,1008,10.11,0,2025-04-14 09:18:16
Monastir,20.91,73,1008,3.6,0,2025-04-14 09:18:17
Sousse,20.97,73,1008,3.6,0,2025-04-14 09:18:17
Sfax,28.08,44,1008,2.06,0,2025-04-14 09:18:17
Gafsa,19.13,82,1009,2.06,0,2025-04-14 09:18:17
