city,temperature,humidity,pressure,wind,precipitation,date
Tunis,18.99,45,1011,3.6,0,2025-04-02 12:32:29
Ariana,19.0,45,1012,3.6,0,2025-04-02 12:32:29
Ben Arous,18.6,40,1011,2.23,0,2025-04-02 12:32:29
Manouba,18.52,40,1011,3.65,0,2025-04-02 12:32:29
Nabeul,16.48,54,1013,4.56,0,2025-04-02 12:32:29
Zaghouan,16.64,37,1011,5.16,0,2025-04-02 12:32:29
Bizerte,17.99,59,1012,3.09,0,2025-04-02 12:32:29
Beja,18.27,44,1010,3.45,0,2025-04-02 12:32:29
Jendouba,17.13,47,1010,3.51,0,2025-04-02 12:32:29
Kef,19.05,32,1009,1.13,0,2025-04-02 12:32:29
Siliana,15.64,40,1010,4.48,0,2025-04-02 12:32:29
Kasserine,17.84,35,1010,3.62,0,2025-04-02 12:32:29
Sidi Bouzid,19.18,37,1011,5.73,0,2025-04-02 12:32:29
Kairouan,21.02,37,1012,2.06,0,2025-04-02 12:32:29
Kébili,26.03,16,1008,6.55,0,2025-04-02 12:32:30
Tozeur,23.25,28,1008,11.83,0,2025-04-02 12:32:30
Gabès,20.99,35,1011,8.75,0,2025-04-02 12:32:30
Medenine,23.06,30,1010,8.31,0,2025-04-02 12:32:30
Tataouine,28.5,11,1007,2.51,0,2025-04-02 12:32:30
Mahdia,15.75,46,1013,4.98,0,2025-04-02 12:32:30
Monastir,18.91,45,1012,5.14,0,2025-04-02 12:32:30
Sousse,18.97,45,1012,5.14,0,2025-04-02 12:32:30
Sfax,19.08,48,1012,4.12,0,2025-04-02 12:32:30
Gafsa,22.13,35,1010,3.09,0,2025-04-02 12:32:30
