city,temperature,humidity,pressure,wind,precipitation,date
Tunis,20.99,49,1015,2.57,0,2025-04-04 10:17:14
Ariana,21.0,49,1015,2.57,0,2025-04-04 10:17:14
Ben Arous,20.6,46,1015,5.54,0,2025-04-04 10:17:14
Manouba,21.85,45,1015,4.99,0,2025-04-04 10:17:14
Nabeul,17.15,71,1017,6.76,0,2025-04-04 10:17:14
Zaghouan,18.67,45,1016,4.87,0,2025-04-04 10:17:14
Bizerte,18.99,72,1015,5.66,0,2025-04-04 10:17:14
Beja,21.64,44,1014,2.67,0,2025-04-04 10:17:14
Jendouba,16.13,42,1014,2.54,0,2025-04-04 10:17:14
Kef,21.83,31,1014,4.31,0,2025-04-04 10:17:14
Siliana,20.24,34,1015,3.58,0,2025-04-04 10:17:14
Kasserine,21.58,26,1015,4.68,0,2025-04-04 10:17:14
Sidi Bouzid,19.81,35,1016,3.92,0,2025-04-04 10:17:14
Kairouan,20.01,49,1016,3.09,0,2025-04-04 10:17:14
Kébili,21.12,47,1016,3.71,0,2025-04-04 10:17:14
Tozeur,21.25,49,1017,6.17,0,2025-04-04 10:17:14
Gabès,20.99,56,1017,5.14,0,2025-04-04 10:17:14
Medenine,22.3,42,1016,4.23,0,2025-04-04 10:17:14
Tataouine,24.16,31,1015,2.13,0,2025-04-04 10:17:14
Mahdia,19.45,56,1017,5.72,0,2025-04-04 10:17:14
Monastir,20.91,52,1017,3.6,0,2025-04-04 10:17:14
Sousse,20.97,52,1017,3.6,0,2025-04-04 10:17:14
Sfax,20.08,60,1017,2.57,0,2025-04-04 10:17:15
Gafsa,20.13,42,1016,1.03,0,2025-04-04 10:17:15
