city,temperature,humidity,pressure,wind,precipitation,date
Tunis,20.99,73,1010,4.12,0,2025-05-08 17:14:13
Ariana,21.0,73,1010,4.12,0,2025-05-08 17:14:13
Ben Arous,20.6,46,1009,3.11,0,2025-05-08 17:14:13
Manouba,23.29,51,1009,5.18,0,2025-05-08 17:14:13
Nabeul,19.41,75,1010,5.19,0,2025-05-08 17:14:13
Zaghouan,21.69,44,1009,3.69,0,2025-05-08 17:14:13
Bizerte,17.49,90,1011,2.94,0,2025-05-08 17:14:13
Beja,20.25,73,1009,3.33,0,2025-05-08 17:14:13
Jendouba,21.13,84,1010,2.59,0,2025-05-08 17:14:13
Kef,20.47,53,1008,3.4,0,2025-05-08 17:14:13
Siliana,20.38,46,1009,4.15,0,2025-05-08 17:14:13
Kasserine,21.96,40,1008,6.21,0,2025-05-08 17:14:13
Sidi Bouzid,23.37,36,1008,6.92,0,2025-05-08 17:14:13
Kairouan,26.78,27,1008,6.49,0,2025-05-08 17:14:13
Kébili,27.97,39,1004,10.76,0,2025-05-08 17:14:13
Tozeur,27.23,34,1005,9.11,0,2025-05-08 17:14:13
Gabès,20.71,73,1007,7.8,0,2025-05-08 17:14:13
Medenine,24.38,53,1006,5.14,0,2025-05-08 17:14:13
Tataouine,36.1,12,1003,6.94,0,2025-05-08 17:14:13
Mahdia,20.83,70,1009,5.84,0,2025-05-08 17:14:13
Monastir,24.91,50,1010,5.66,0,2025-05-08 17:14:14
Sousse,24.97,50,1010,5.66,0,2025-05-08 17:14:14
Sfax,24.08,53,1008,8.23,0,2025-05-08 17:14:14
Gafsa,23.97,34,1007,6.43,0,2025-05-08 17:14:14
