city,temperature,humidity,pressure,wind,precipitation,date
Tunis,17.99,77,1010,2.06,0,2025-04-15 20:17:50
Ariana,18.0,77,1010,2.06,0,2025-04-15 20:17:50
Ben Arous,17.6,66,1010,2.47,0,2025-04-15 20:17:50
Manouba,15.65,72,1010,2.43,0,2025-04-15 20:17:50
Nabeul,16.65,84,1011,4.12,0,2025-04-15 20:17:50
Zaghouan,15.76,76,1010,2.11,0,2025-04-15 20:17:50
Bizerte,15.99,88,1010,1.54,0,2025-04-15 20:17:50
Beja,15.1,74,1010,3.06,0,2025-04-15 20:17:50
Jendouba,15.13,84,1009,2.88,0,2025-04-15 20:17:50
Kef,14.58,82,1009,4.98,0,2025-04-15 20:17:50
Siliana,13.18,88,1010,3.8,0,2025-04-15 20:17:50
Kasserine,18.23,59,1010,3.37,0,2025-04-15 20:17:50
Sidi Bouzid,20.55,65,1009,5.31,0,2025-04-15 20:17:50
Kairouan,19.01,68,1010,2.06,0,2025-04-15 20:17:50
Kébili,26.01,26,1008,1.34,0,2025-04-15 20:17:51
Tozeur,25.25,31,1007,3.6,0,2025-04-15 20:17:51
Gabès,17.99,88,1010,3.6,0,2025-04-15 20:17:51
Medenine,20.96,64,1010,3.58,0,2025-04-15 20:17:51
Tataouine,25.83,27,1008,4.21,0,2025-04-15 20:17:51
Mahdia,17.77,78,1010,4.01,0,2025-04-15 20:17:51
Monastir,17.91,82,1010,2.57,0,2025-04-15 20:17:51
Sousse,17.97,82,1010,2.57,0,2025-04-15 20:17:51
Sfax,20.08,77,1010,3.6,0,2025-04-15 20:17:51
Gafsa,21.13,68,1008,4.63,0,2025-04-15 20:17:51
