city,temperature,humidity,pressure,wind,precipitation,date
Tunis,30.99,62,1012,4.63,0,2025-08-18 15:19:06
Ariana,31.0,62,1012,4.63,0,2025-08-18 15:19:06
Ben Arous,30.6,43,1012,4.86,0,2025-08-18 15:19:06
Manouba,35.09,28,1012,6.45,0,2025-08-18 15:19:06
Nabeul,28.68,59,1013,5.05,0,2025-08-18 15:19:06
Zaghouan,32.72,32,1012,6.58,0,2025-08-18 15:19:06
Bizerte,30.99,58,1013,6.17,0,2025-08-18 15:19:06
Beja,33.83,30,1012,4.55,0,2025-08-18 15:19:06
Jendouba,34.13,25,1013,4.99,0,2025-08-18 15:19:06
Kef,33.02,22,1012,4.58,0,2025-08-18 15:19:06
Siliana,31.27,26,1013,4.52,0,2025-08-18 15:19:06
Kasserine,33.01,19,1013,5.39,0,2025-08-18 15:19:07
Sidi Bouzid,36.0,15,1011,3.38,0,2025-08-18 15:19:07
Kairouan,37.01,25,1011,1.03,0,2025-08-18 15:19:07
Kébili,38.95,13,1010,3.29,0,2025-08-18 15:19:07
Tozeur,40.25,11,1009,0.51,0,2025-08-18 15:19:07
Gabès,34.99,34,1011,6.17,0,2025-08-18 15:19:07
Medenine,34.3,29,1011,8.87,0,2025-08-18 15:19:07
Tataouine,37.38,14,1011,3.62,0,2025-08-18 15:19:07
Mahdia,29.34,53,1012,4.83,0,2025-08-18 15:19:07
Monastir,31.91,45,1012,4.12,0,2025-08-18 15:19:07
Sousse,31.97,45,1012,4.12,0,2025-08-18 15:19:07
Sfax,31.08,66,1012,4.63,0,2025-08-18 15:19:07
Gafsa,38.13,15,1010,1.54,0,2025-08-18 15:19:07
