city,temperature,humidity,pressure,wind,precipitation,date
Tunis,25.99,69,1012,4.12,0,2025-09-10 04:18:35
Ariana,26.0,69,1012,4.12,0,2025-09-10 04:18:35
Ben Arous,25.6,63,1012,1.39,0,2025-09-10 04:18:35
Manouba,26.29,59,1012,2.43,0,2025-09-10 04:18:35
Nabeul,26.02,80,1012,1.82,0,2025-09-10 04:18:35
Zaghouan,24.52,64,1013,1.6,0,2025-09-10 04:18:36
Bizerte,24.99,88,1013,1.54,0,2025-09-10 04:18:36
Beja,23.74,80,1013,1.85,0,2025-09-10 04:18:36
Jendouba,24.13,89,1014,2.15,0,2025-09-10 04:18:36
Kef,23.49,61,1013,2.13,0,2025-09-10 04:18:36
Siliana,22.43,58,1013,2.09,0,2025-09-10 04:18:36
Kasserine,24.01,51,1013,1.96,0,2025-09-10 04:18:36
Sidi Bouzid,25.92,64,1012,2.0,0,2025-09-10 04:18:36
Kairouan,26.01,65,1011,2.91,0,2025-09-10 04:18:36
Kébili,32.72,22,1008,8.5,0,2025-09-10 04:18:36
Tozeur,31.25,33,1008,7.72,0,2025-09-10 04:18:37
Gabès,28.99,32,1009,3.6,0,2025-09-10 04:18:37
Medenine,29.41,24,1011,4.77,0,2025-09-10 04:18:37
Tataouine,30.33,19,1011,8.03,0,2025-09-10 04:18:37
Mahdia,26.28,81,1011,4.18,0,2025-09-10 04:18:37
Monastir,25.91,73,1011,0.0,0,2025-09-10 04:18:37
Sousse,25.97,73,1011,0.0,0,2025-09-10 04:18:37
Sfax,29.08,79,1011,3.6,0,2025-09-10 04:18:37
Gafsa,26.26,50,1011,2.36,0,2025-09-10 04:18:37
