city,temperature,humidity,pressure,wind,precipitation,date
Tunis,15.99,88,1017,3.6,0,2025-04-10 02:58:39
Ariana,16.0,88,1017,3.6,0,2025-04-10 02:58:39
Ben Arous,15.6,92,1017,0.82,0,2025-04-10 02:58:39
Manouba,11.64,92,1016,1.3,0,2025-04-10 02:58:39
Nabeul,15.4,91,1017,5.86,0,2025-04-10 02:58:39
Zaghouan,11.3,89,1016,0.8,0,2025-04-10 02:58:40
Bizerte,14.2,89,1016,6.06,0,2025-04-10 02:58:40
Beja,12.55,85,1016,0.96,0,2025-04-10 02:58:40
Jendouba,11.13,86,1016,1.58,0,2025-04-10 02:58:40
Kef,13.2,44,1015,2.61,0,2025-04-10 02:58:40
Siliana,13.39,40,1016,3.22,0,2025-04-10 02:58:40
Kasserine,15.05,40,1017,5.82,0,2025-04-10 02:58:40
Sidi Bouzid,17.73,36,1016,4.53,0,2025-04-10 02:58:40
Kairouan,14.01,88,1016,1.03,0,2025-04-10 02:58:40
Kébili,19.75,27,1017,4.91,0,2025-04-10 02:58:40
Tozeur,20.25,26,1017,6.69,0,2025-04-10 02:58:40
Gabès,19.99,30,1017,3.6,0,2025-04-10 02:58:40
Medenine,18.91,32,1018,4.76,0,2025-04-10 02:58:41
Tataouine,17.08,33,1019,4.98,0,2025-04-10 02:58:41
Mahdia,16.53,76,1016,4.51,0,2025-04-10 02:58:41
Monastir,14.91,88,1016,0.0,0,2025-04-10 02:58:41
Sousse,14.97,88,1016,0.0,0,2025-04-10 02:58:41
Sfax,15.08,94,1016,1.54,0,2025-04-10 02:58:41
Gafsa,18.13,34,1017,3.6,0,2025-04-10 02:58:41
